what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701808481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455701815016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701823001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701827497
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1455701828167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701865436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701865546
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1455701873677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701878163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701879168
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1455701884383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701886211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701886943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455701889184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455701897168
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455701916556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455701920673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455701932663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701939915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701947236
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455701947245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455701950430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702031258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702031735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702049054
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455702049080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455702051290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702078018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702094396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455702113918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702115794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455702130724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702134809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702144302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702144388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455702148860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702156842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702156924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702159066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702159109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702164691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702202217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702213505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702235622
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455702235647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455702236707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702258223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702291064
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455702291090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455702295863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702327103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702347299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702350273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702351496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702352666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702360815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702406764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702410000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702421740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702455238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702501300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702501770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702506099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702506229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455702526004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455702526147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702545567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702585639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702607565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702607729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702716963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702717129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455702726581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702727135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702727767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455702730860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702731735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702733465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702739394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702772571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702772648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702802459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702802599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702805191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702805295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702808515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702812245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1455702825864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702827316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702832778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702832862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455702842477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455702846361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702939994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702940068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702952753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702952992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702957479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455702964672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455703005132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455703005265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455703005395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455703005622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703015619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703016436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455703022969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703027817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1455703027838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703029571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703048781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1455703048803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703057245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455703060101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703075553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703075639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1455703083075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703083348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703083511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703083882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703084290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455703087132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455703101120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455703103773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703111221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703113376
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455703113403
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455703114425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703143422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703143731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703163992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703164870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703181978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703186809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455703186987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455703223242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703223475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703232269
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455703237337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703238975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703243873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455703244547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703267748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703268956
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455703269134
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1455703269608
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1455703269628
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1455703269639
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1455870782350
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1455870782350
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1455870782350
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1455870782350
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1455870782350
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1455870782350
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1455870782350
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1455870782350
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1455870782365
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1455870782365
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1455870782365
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1455870782365
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1455870782365
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1455870782365
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1455870782365
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1455870782365
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1455870782365
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1455870782365
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1455870782365
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1455870782365
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1455870782365
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1455870782365
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1455870782365
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1455870782365
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1455870782365
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1455870782365
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1455870782365
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1455870782365
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1455870782365
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1455870782365
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1455870782365
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1455870782365
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1455870782365
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1455870782365
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1455870782365
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1455870782365
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1455870782365
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1455870782365
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1455870782381
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1455870782381
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1455870782381
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1455870782381
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1455870782381
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1455870782381
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1455870782381
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1455870782381
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1455870782381
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1455870782381
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1455870782381
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1455870782381
