what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1455010613539
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1455010613539
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1455010613540
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1455010613540
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1455010613541
started,bundle,org.springframework.ide.eclipse.uaa,3.4.0.201310051510-RELEASE,"org.springframework.ide.eclipse.uaa",1455010613541
started,bundle,org.springsource.ide.eclipse.commons.configurator,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.configurator",1455010613541
started,bundle,org.springsource.ide.eclipse.commons.core,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.core",1455010613542
started,bundle,org.springsource.ide.eclipse.commons.frameworks.core,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.frameworks.core",1455010613542
started,bundle,org.springsource.ide.eclipse.commons.frameworks.ui,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.frameworks.ui",1455010613542
started,bundle,org.springsource.ide.eclipse.commons.ui,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.ui",1455010613543
started,bundle,org.springsource.ide.eclipse.dashboard.ui,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.dashboard.ui",1455010613543
os,sysinfo,,,"win32",1455010613546
arch,sysinfo,,,"x86_64",1455010613546
ws,sysinfo,,,"win32",1455010613546
locale,sysinfo,,,"fr_FR",1455010613546
processors,sysinfo,,,"8",1455010613546
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1455010613546
java.runtime.version,sysinfo,,,"1.8.0_66-b18",1455010613546
java.specification.name,sysinfo,,,"Java Platform API Specification",1455010613546
java.specification.vendor,sysinfo,,,"Oracle Corporation",1455010613546
java.specification.version,sysinfo,,,"1.8",1455010613546
java.vendor,sysinfo,,,"Oracle Corporation",1455010613546
java.version,sysinfo,,,"1.8.0_66",1455010613546
java.vm.info,sysinfo,,,"mixed mode",1455010613546
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1455010613546
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1455010613546
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1455010613546
java.vm.specification.version,sysinfo,,,"1.8",1455010613546
java.vm.vendor,sysinfo,,,"Oracle Corporation",1455010613546
java.vm.version,sysinfo,,,"25.66-b18",1455010613546
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455010622444
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455010622463
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1455010622474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010628103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010924620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010925022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010925088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010926571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010945204
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1455010947886
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1455010947890
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1455010948665
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1455010948691
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1455010948701
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1455010948761
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1455010948789
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1455010948791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455010948945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455017067222
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1455017067230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455017067791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455017069402
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455017069476
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1455017069613
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1455017069738
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1455017069742
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1455017069889
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1455017069890
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1455017069891
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1455017069892
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1455017069893
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1455017069894
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1455017069895
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1455017069896
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1455540999461
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1455540999463
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1455540999463
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1455540999469
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1455540999469
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1455540999470
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1455540999471
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1455540999471
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1455540999472
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1455540999473
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1455540999474
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1455540999475
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1455540999489
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1455540999492
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1455540999493
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1455540999494
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1455540999495
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1455540999496
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1455540999497
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1455540999498
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1455540999499
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1455540999500
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1455540999501
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1455540999503
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1455540999504
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1455540999505
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1455540999506
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1455540999506
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1455540999518
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1455540999519
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1455540999519
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1455540999519
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1455540999520
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1455540999527
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1455540999529
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1455540999529
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1455540999530
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1455540999531
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1455540999531
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1455540999540
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1455540999547
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1455540999547
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1455540999547
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1455540999548
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1455540999548
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1455540999549
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1455540999549
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1455540999562
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1455540999562
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1455540999563
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1455540999563
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1455540999563
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1455540999573
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1455540999573
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1455540999574
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1455540999574
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1455540999575
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1455540999579
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1455540999580
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1455540999580
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1455540999582
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1455540999582
started,bundle,com.google.protobuf,2.4.0.v201105131100,"com.google.protobuf",1455540999583
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1455540999583
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1455540999584
started,bundle,org.eclipse.mylyn.commons.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.core",1455540999584
started,bundle,org.eclipse.mylyn.commons.net,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.net",1455540999584
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.core",1455540999584
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.feed",1455540999585
started,bundle,org.eclipse.mylyn.commons.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.ui",1455540999585
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.workbench",1455540999586
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1455540999586
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1455540999587
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1455540999587
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1455540999588
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1455540999589
started,bundle,org.springframework.ide.eclipse.uaa,3.4.0.201310051510-RELEASE,"org.springframework.ide.eclipse.uaa",1455540999589
started,bundle,org.springsource.ide.eclipse.commons.configurator,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.configurator",1455540999590
started,bundle,org.springsource.ide.eclipse.commons.core,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.core",1455540999590
started,bundle,org.springsource.ide.eclipse.commons.frameworks.core,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.frameworks.core",1455540999590
started,bundle,org.springsource.ide.eclipse.commons.frameworks.ui,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.frameworks.ui",1455540999591
started,bundle,org.springsource.ide.eclipse.commons.gettingstarted,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.gettingstarted",1455540999601
started,bundle,org.springsource.ide.eclipse.commons.ui,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.commons.ui",1455540999601
started,bundle,org.springsource.ide.eclipse.dashboard.ui,3.4.0.201310051510-RELEASE,"org.springsource.ide.eclipse.dashboard.ui",1455540999612
os,sysinfo,,,"win32",1455540999614
arch,sysinfo,,,"x86_64",1455540999615
ws,sysinfo,,,"win32",1455540999615
locale,sysinfo,,,"fr_FR",1455540999615
processors,sysinfo,,,"8",1455540999615
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1455540999615
java.runtime.version,sysinfo,,,"1.8.0_73-b02",1455540999615
java.specification.name,sysinfo,,,"Java Platform API Specification",1455540999615
java.specification.vendor,sysinfo,,,"Oracle Corporation",1455540999615
java.specification.version,sysinfo,,,"1.8",1455540999615
java.vendor,sysinfo,,,"Oracle Corporation",1455540999615
java.version,sysinfo,,,"1.8.0_73",1455540999615
java.vm.info,sysinfo,,,"mixed mode",1455540999615
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1455540999615
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1455540999615
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1455540999615
java.vm.specification.version,sysinfo,,,"1.8",1455540999615
java.vm.vendor,sysinfo,,,"Oracle Corporation",1455540999615
java.vm.version,sysinfo,,,"25.73-b02",1455540999615
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1455541004107
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1455541005230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455541021548
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1455541026205
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1455541026220
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1455541026931
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1455541026954
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1455541026964
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1455541027023
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1455541027046
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1455541027048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455541027519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455541047688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455541054497
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1455541055283
